teamID,gameID,shotsOnTarget,shots,goals,location,deep,ppda,fouls,corners,yellowCards,redCards,result
163,8570,4,16,1,a,8,5.5185,8,7,0,0,D
166,8571,2,10,1,h,4,10.9565,9,9,2,0,W
165,8571,1,8,0,a,2,11.7143,11,3,1,0,L
160,8572,5,14,3,h,9,4.4412,11,15,2,0,W
168,8572,4,9,0,a,4,8.4167,17,3,3,0,L
167,8573,5,9,2,h,3,11.96,16,0,3,0,D
176,8573,4,7,2,a,8,8.3929,15,5,2,0,D
164,8574,5,18,3,h,6,16.7857,7,7,1,0,W
181,8574,1,12,0,a,3,10.6786,10,3,0,0,L
170,8575,6,20,1,h,1,7.0455,11,10,2,0,L
172,8575,4,10,2,a,7,26.5294,8,4,3,0,W
163,8576,5,17,1,h,1,9.3462,9,14,1,0,L
178,8576,8,17,2,a,4,9.7083,16,2,3,0,W
168,8577,3,14,0,h,6,16.0556,13,6,1,0,L
164,8577,10,13,1,a,4,6.3333,12,9,3,0,W
224,8578,1,10,0,h,6,8.9,8,5,3,0,L
167,8578,6,12,2,a,7,7.3902,18,5,2,0,W
176,8579,5,12,2,h,7,9.0,17,5,1,0,W
180,8579,1,6,0,a,7,15.3333,10,1,2,0,L
165,8580,4,11,0,h,1,8.1481,12,8,1,0,L
175,8580,4,6,1,a,2,6.92,15,2,1,0,W
174,8581,4,8,1,h,3,6.2,25,5,4,0,W
166,8581,1,14,0,a,3,8.1429,12,3,3,0,L
225,8582,9,22,3,h,6,6.5714,8,7,1,0,W
160,8582,2,12,0,a,3,6.1111,13,5,2,1,L
181,8583,3,15,1,h,1,11.2917,10,6,0,0,L
171,8583,6,16,4,a,5,8.08,12,10,2,0,W
169,8584,0,3,0,h,1,31.4667,9,4,2,0,L
161,8584,8,21,3,a,17,5.9565,13,6,2,0,W
160,8585,4,15,0,h,6,7.2105,9,5,2,0,L
165,8585,3,11,2,a,3,9.0588,12,3,2,0,W
178,8586,5,8,3,h,1,9.4828,20,0,2,1,D
176,8586,6,16,3,a,4,8.3333,16,8,2,0,D
164,8587,2,12,1,h,5,6.8966,20,11,3,1,D
167,8587,4,11,1,a,3,21.7143,7,2,2,0,D
180,8588,5,10,0,h,5,9.7778,17,6,2,0,L
171,8588,5,22,1,a,8,6.2857,16,6,1,0,W
166,8589,5,16,1,h,6,9.4828,6,9,2,0,D
225,8589,1,7,1,a,6,8.3939,18,2,3,0,D
170,8590,8,14,2,h,9,10.2143,12,4,2,0,W
169,8590,1,13,0,a,5,27.375,15,5,2,0,L
161,8591,15,24,6,h,18,3.7778,8,7,0,1,W
174,8591,1,7,2,a,3,14.4783,19,1,4,0,L
163,8592,7,14,2,h,2,20.0588,9,7,2,0,D
181,8592,4,12,2,a,5,5.0541,13,0,4,0,D
175,8593,5,13,3,h,3,9.7407,11,3,2,0,W
224,8593,1,16,0,a,6,11.2609,12,11,2,0,L
172,8594,1,8,0,h,10,7.7895,7,2,1,0,L
168,8594,4,11,1,a,3,15.6957,8,10,0,1,W
224,8595,4,12,3,h,3,14.913,14,3,3,0,W
170,8595,3,12,0,a,4,5.9583,7,4,3,0,L
167,8596,2,11,1,h,7,8.0588,10,7,2,0,D
160,8596,3,13,1,a,4,9.0,10,1,5,0,D
176,8597,8,13,2,h,6,10.04,9,4,0,0,W
172,8597,2,5,1,a,3,15.3913,17,4,1,0,L
165,8598,4,16,1,h,6,10.8824,11,9,2,0,W
180,8598,2,9,0,a,2,12.0952,16,3,2,0,L
181,8599,2,7,2,h,3,9.963,18,2,2,0,W
166,8599,2,11,1,a,1,13.0952,14,4,2,0,L
169,8600,6,14,2,h,2,10.625,12,2,1,0,W
225,8600,3,15,0,a,3,9.45,14,7,2,0,L
168,8601,2,6,0,h,2,16.0417,13,1,1,0,D
178,8601,3,16,0,a,7,7.8462,11,8,1,0,D
161,8602,4,14,3,h,7,5.8108,20,8,2,0,W
175,8602,2,12,0,a,1,16.4286,12,3,3,0,L
174,8603,7,11,3,h,5,7.5217,19,3,4,0,W
163,8603,3,14,2,a,5,6.25,22,4,3,1,L
171,8604,8,14,6,h,8,12.8636,11,1,2,0,W
164,8604,3,11,1,a,4,13.45,14,1,3,0,L
165,8605,3,12,2,h,1,7.1212,19,8,1,1,W
181,8605,4,9,1,a,3,9.913,17,3,2,0,L
160,8606,2,10,0,h,5,13.0,11,5,2,1,D
176,8606,1,18,0,a,9,6.8108,13,3,4,0,D
178,8607,4,12,2,h,2,7.1739,16,3,2,0,W
169,8607,6,13,1,a,6,8.7097,16,6,2,0,L
164,8608,4,10,1,h,3,7.1,18,5,6,0,L
163,8608,4,17,3,a,4,13.7692,14,2,1,0,W
170,8609,5,10,4,h,4,14.1111,19,2,2,0,W
171,8609,1,11,0,a,5,7.6667,14,11,2,0,L
175,8610,4,8,1,h,4,18.3333,9,1,3,1,D
167,8610,6,15,1,a,8,10.5333,19,3,2,1,D
225,8611,3,10,0,h,2,4.8485,22,6,1,1,L
224,8611,3,8,1,a,1,9.125,14,0,3,0,W
172,8612,3,11,0,h,6,16.1667,12,4,2,0,D
174,8612,0,7,0,a,0,10.0,13,1,3,0,D
166,8613,3,11,0,h,5,9.1111,7,8,1,1,L
168,8613,4,12,1,a,2,14.1111,12,3,2,0,W
180,8614,1,8,1,h,1,16.65,10,6,0,1,L
161,8614,12,22,5,a,19,7.6667,8,7,1,0,W
174,8615,5,16,0,h,7,8.9667,17,3,3,0,L
176,8615,4,14,1,a,10,12.2105,10,9,1,0,W
163,8616,4,17,0,h,11,11.8966,17,6,1,0,L
170,8616,3,6,1,a,4,14.3158,17,5,5,0,W
172,8617,0,7,0,h,4,10.5517,19,2,3,1,L
166,8617,3,9,1,a,2,10.84,10,6,3,0,W
224,8618,3,8,0,h,1,7.1875,11,6,2,0,L
164,8618,6,22,2,a,3,6.4,15,3,3,0,W
167,8619,5,18,0,h,6,7.7333,14,4,1,0,L
180,8619,5,10,1,a,3,11.7619,14,5,3,0,W
181,8620,7,18,0,h,13,6.7813,13,1,3,0,L
175,8620,6,16,1,a,6,11.6667,14,4,3,0,W
169,8621,4,20,1,h,8,10.3226,8,8,1,0,W
160,8621,5,10,0,a,4,6.8929,17,8,1,0,L
171,8622,5,14,3,h,14,6.9545,13,5,2,0,W
225,8622,1,10,0,a,1,11.4,12,5,2,0,L
168,8623,4,8,1,h,6,11.6538,12,4,0,0,W
165,8623,1,8,0,a,2,10.5263,12,3,2,0,L
161,8624,5,14,2,h,12,5.8148,11,9,3,0,W
178,8624,5,12,0,a,2,24.75,13,4,2,0,L
176,8625,8,21,3,h,10,13.4375,14,5,4,0,W
169,8625,4,10,1,a,8,16.2222,14,2,2,0,L
165,8626,5,18,1,h,4,7.4348,14,7,1,0,W
224,8626,0,2,0,a,3,9.6667,19,3,2,0,L
160,8627,2,11,0,h,3,5.5152,18,1,1,0,L
171,8627,7,12,4,a,3,10.9706,14,1,2,0,W
164,8628,6,23,2,h,11,7.2,11,12,2,0,W
174,8628,1,8,0,a,2,13.6667,10,5,0,0,L
178,8629,6,20,3,h,6,9.6842,17,8,1,0,D
181,8629,6,11,3,a,3,10.4,19,1,5,0,D
180,8630,7,15,0,h,2,7.4615,11,5,3,0,L
172,8630,3,9,1,a,4,28.6923,12,4,3,1,W
166,8631,2,5,0,h,0,15.5714,15,2,2,0,D
161,8631,1,10,0,a,13,4.875,13,11,2,0,D
170,8632,3,17,2,h,1,8.5,13,8,4,0,D
167,8632,6,15,2,a,5,16.0385,18,1,2,0,D
175,8633,4,9,2,h,7,10.8824,11,9,3,1,D
163,8633,4,9,2,a,1,9.44,14,5,3,0,D
225,8634,5,21,1,h,7,5.0,7,12,1,0,L
168,8634,4,12,2,a,2,18.7059,5,3,1,0,W
224,8635,4,8,3,h,5,11.5,12,4,3,0,W
160,8635,1,12,0,a,4,6.2083,10,6,2,0,L
167,8636,4,15,3,h,7,7.8214,12,9,2,0,D
178,8636,6,13,3,a,3,14.3684,14,4,3,1,D
181,8637,6,13,1,h,6,6.6207,10,7,0,1,D
225,8637,1,7,1,a,3,6.1026,17,4,2,0,D
163,8638,2,9,0,h,4,5.9286,14,8,4,0,L
165,8638,3,10,1,a,4,7.9189,25,3,1,0,W
172,8639,7,9,2,h,4,31.0,7,5,3,1,W
175,8639,4,14,1,a,8,4.12,17,8,1,1,L
169,8640,4,6,1,h,2,9.64,17,6,1,0,D
174,8640,2,11,1,a,8,7.7222,18,4,2,0,D
171,8641,1,8,1,h,2,6.5938,19,3,3,0,D
166,8641,3,15,1,a,6,11.8182,12,4,1,0,D
168,8642,6,15,1,h,2,12.2857,14,4,2,0,W
180,8642,1,9,0,a,1,12.8696,9,4,4,1,L
170,8643,10,19,2,h,4,6.5652,14,9,2,0,L
164,8643,9,17,4,a,5,17.0,16,5,3,1,W
161,8644,9,11,6,h,6,19.0,10,1,1,0,W
176,8644,6,18,2,a,9,16.5517,18,5,2,0,L
175,8645,5,20,3,h,17,5.6111,10,12,2,0,W
180,8645,2,10,1,a,1,14.8636,16,5,1,0,L
225,8646,9,19,3,h,10,10.0,14,4,3,0,D
164,8646,7,20,3,a,8,10.25,9,4,3,0,D
174,8647,6,16,1,h,5,11.3478,14,3,1,0,W
224,8647,2,7,0,a,1,11.0385,21,0,5,1,L
166,8648,4,14,2,h,1,15.3333,14,4,3,0,W
170,8648,8,15,0,a,6,6.1724,15,7,1,0,L
178,8649,7,22,3,h,8,10.7857,9,7,4,0,W
171,8649,7,14,2,a,5,10.6429,15,5,1,0,L
176,8650,3,18,1,h,5,6.0769,13,6,3,0,D
168,8650,4,14,1,a,1,14.6667,15,2,2,0,D
165,8651,5,22,0,h,4,8.3636,12,4,1,0,L
167,8651,4,12,2,a,3,4.9,18,4,4,0,W
181,8652,5,15,1,h,4,17.381,10,5,3,0,L
161,8652,8,18,2,a,14,7.2632,13,9,4,0,W
169,8653,9,16,2,h,7,6.7727,19,6,3,0,W
163,8653,0,11,0,a,3,6.9048,15,5,6,1,L
160,8654,6,16,2,h,7,5.4545,16,3,1,1,D
172,8654,2,10,2,a,3,21.6316,12,1,2,0,D
224,8655,4,13,1,h,7,8.9667,12,4,3,0,W
176,8655,4,14,0,a,8,10.9,13,3,1,0,L
167,8656,4,14,0,h,7,9.8696,11,4,2,0,L
174,8656,1,3,1,a,4,5.697,16,2,4,0,W
180,8657,5,15,1,h,7,7.1875,11,2,1,1,L
181,8657,6,8,2,a,7,6.8333,15,5,2,0,W
171,8658,6,15,2,h,2,5.5882,12,7,3,0,W
165,8658,1,8,0,a,3,5.0625,17,7,2,0,L
168,8659,3,9,2,h,1,13.2273,13,3,3,0,W
169,8659,4,10,1,a,3,9.2917,12,6,1,0,L
170,8660,9,16,1,h,9,11.5,5,9,0,0,L
225,8660,5,15,2,a,4,17.5882,5,1,1,1,W
163,8661,6,9,1,h,0,13.875,13,2,1,0,W
160,8661,1,7,0,a,3,5.9565,17,6,2,1,L
175,8662,4,21,0,h,7,7.0,25,6,2,0,L
166,8662,5,15,1,a,3,12.7059,17,2,3,0,W
172,8663,3,9,0,h,2,17.4286,12,4,2,1,L
178,8663,10,14,5,a,1,9.5217,13,3,2,0,W
164,8664,3,11,2,h,1,8.9524,18,3,4,0,D
161,8664,3,7,2,a,6,5.3846,14,4,3,1,D
176,8665,4,12,0,h,6,12.8824,22,6,2,0,L
171,8665,5,12,2,a,10,10.2,12,2,0,0,W
165,8666,3,16,1,h,3,6.7308,12,6,1,0,W
172,8666,3,8,0,a,3,12.75,13,6,3,0,L
181,8667,1,6,1,h,2,10.6,15,1,3,0,W
168,8667,0,12,0,a,4,6.3333,19,5,2,0,L
169,8668,4,12,1,h,2,5.0435,16,5,1,0,D
224,8668,2,7,1,a,5,11.75,20,5,5,1,D
160,8669,7,18,0,h,1,4.52,18,11,2,0,L
164,8669,3,10,1,a,0,7.5294,17,4,3,0,W
178,8670,4,12,2,h,3,9.8529,13,3,0,0,W
180,8670,4,7,0,a,0,16.52,17,2,3,0,L
166,8671,4,10,0,h,3,15.68,15,4,4,0,L
163,8671,2,7,1,a,3,9.1852,17,1,2,0,W
161,8672,8,16,3,h,9,9.3929,10,8,0,0,W
170,8672,1,9,0,a,2,28.1053,9,2,0,0,L
225,8673,6,14,2,h,7,8.4,10,4,3,0,D
167,8673,2,5,2,a,2,10.3214,12,2,2,0,D
174,8674,4,11,0,h,4,5.8571,16,7,2,0,D
175,8674,2,4,0,a,4,5.4138,19,1,3,0,D
166,8675,3,10,1,h,5,12.7083,11,3,2,0,D
224,8675,1,12,1,a,3,15.2632,12,2,1,0,D
168,8676,6,11,2,h,6,8.6667,20,9,2,0,W
174,8676,3,10,1,a,3,4.625,16,4,4,0,L
170,8677,4,11,1,h,4,13.4,14,6,1,1,W
181,8677,4,13,0,a,3,13.1304,9,4,1,0,L
163,8678,2,6,1,h,1,10.4483,14,8,2,0,W
176,8678,0,6,0,a,2,7.1724,26,0,5,0,L
172,8679,6,13,3,h,4,11.3846,18,4,3,0,W
225,8679,2,10,0,a,7,34.875,8,1,1,1,L
167,8680,3,9,0,h,3,22.25,8,2,1,0,L
161,8680,7,15,5,a,10,6.7241,13,4,3,0,W
164,8681,11,28,5,h,8,4.5217,5,13,0,0,W
165,8681,3,11,0,a,3,10.25,9,6,0,0,L
171,8682,9,18,6,h,8,8.9375,17,4,1,0,W
169,8682,3,12,0,a,1,15.1053,9,1,1,0,L
180,8683,5,19,0,h,1,11.3043,13,9,3,0,L
160,8683,7,14,3,a,6,4.9615,19,0,2,0,W
175,8684,2,13,0,h,2,10.1389,22,5,1,1,L
178,8684,10,13,5,a,5,5.25,17,1,2,0,W
224,8685,2,10,1,h,6,11.44,15,4,2,0,D
171,8685,4,15,1,a,6,4.625,15,4,3,0,D
176,8686,3,9,1,h,3,17.2,16,3,4,0,D
164,8686,3,14,1,a,5,5.1379,14,6,2,0,D
165,8687,4,18,1,h,6,15.2692,10,12,2,0,D
170,8687,7,12,1,a,2,7.55,11,3,3,0,D
181,8688,8,15,3,h,5,10.9524,13,4,1,0,W
172,8688,4,11,1,a,4,15.32,12,4,1,0,L
169,8689,2,9,1,h,3,10.6364,15,1,4,1,D
167,8689,2,10,1,a,5,6.4,18,7,4,0,D
160,8690,5,12,3,h,3,5.9545,10,8,2,0,W
175,8690,3,8,1,a,5,9.9063,16,10,3,0,L
174,8691,3,21,0,h,9,6.0455,16,9,2,0,D
180,8691,5,12,0,a,6,24.5,11,4,3,1,D
161,8692,10,23,4,h,11,4.7143,9,9,2,0,W
168,8692,1,8,1,a,2,18.5385,17,2,3,0,L
178,8693,3,15,0,h,8,5.5769,11,9,2,0,D
166,8693,2,15,0,a,6,11.3333,9,6,1,0,D
225,8694,5,11,2,h,4,7.4231,18,6,1,0,W
163,8694,4,13,1,a,6,7.9032,8,7,0,1,L
166,8695,6,18,3,h,6,12.7857,13,6,1,0,W
160,8695,4,10,0,a,2,5.3235,14,7,6,0,L
170,8696,3,10,0,h,0,12.5806,19,2,5,1,L
178,8696,7,11,5,a,2,14.0,13,2,3,0,W
163,8697,5,15,2,h,5,3.3421,17,8,3,0,W
168,8697,1,10,1,a,3,6.6,14,2,6,1,L
175,8698,6,12,2,h,2,9.0455,14,7,4,0,D
225,8698,4,10,2,a,3,13.04,10,4,2,0,D
172,8699,3,9,3,h,6,13.6296,15,4,2,0,W
167,8699,3,7,0,a,5,7.1739,15,3,4,0,L
165,8700,2,12,1,h,4,14.5556,13,4,2,0,W
176,8700,2,10,0,a,5,6.1429,14,8,3,0,L
181,8701,5,13,3,h,1,11.0,11,6,3,0,W
174,8701,4,12,1,a,4,8.125,16,2,2,0,L
164,8702,7,21,1,h,7,7.303,11,6,2,0,W
169,8702,1,4,0,a,0,24.2778,13,2,2,0,L
180,8703,6,21,0,h,6,6.2647,17,8,1,0,L
224,8703,2,11,2,a,1,9.1053,8,1,0,0,W
171,8704,2,8,1,h,4,12.9394,17,1,3,0,L
161,8704,5,18,2,a,10,16.1,13,4,4,0,W
224,8705,5,8,2,h,3,18.8889,5,3,0,0,W
181,8705,6,16,1,a,10,7.7143,14,6,3,0,L
167,8706,4,10,1,h,6,20.6316,9,7,0,0,L
163,8706,3,8,2,a,1,9.2273,11,4,1,0,W
176,8707,6,12,3,h,4,9.8571,12,2,1,0,W
175,8707,5,11,0,a,5,7.5862,19,6,2,0,L
169,8708,1,10,0,h,4,5.2333,15,8,1,0,D
166,8708,4,6,0,a,2,9.0,21,3,3,0,D
178,8709,5,21,1,h,9,8.0313,8,4,0,0,L
160,8709,3,7,2,a,1,16.5714,13,2,1,0,W
180,8710,4,9,0,h,3,15.4643,13,0,1,0,L
164,8710,8,21,3,a,11,5.88,8,9,0,0,W
168,8711,5,16,1,h,3,9.1667,9,11,0,0,W
171,8711,1,9,0,a,7,7.3235,12,5,0,0,L
161,8712,6,19,2,h,11,5.1333,14,11,0,0,W
172,8712,3,6,0,a,2,15.7143,16,1,1,0,L
225,8713,3,6,0,h,5,6.12,13,2,1,0,D
165,8713,1,15,0,a,5,9.0,13,3,2,0,D
174,8714,3,14,1,h,6,18.2692,16,6,3,1,L
170,8714,4,8,2,a,1,15.5,12,4,4,1,W
175,8715,4,13,1,h,4,8.4091,18,5,4,0,D
168,8715,6,22,1,a,9,12.4706,10,9,1,0,D
225,8716,2,5,2,h,0,15.1818,20,0,4,0,W
161,8716,5,29,1,a,15,6.5263,5,13,3,0,L
172,8717,3,14,0,h,3,20.0909,13,5,2,1,L
169,8717,5,11,1,a,5,10.4167,9,3,2,1,W
166,8718,4,13,1,h,0,21.75,9,1,4,0,D
164,8718,2,6,1,a,5,5.04,23,3,2,0,D
170,8719,7,15,3,h,7,8.4231,10,1,0,0,W
180,8719,5,13,1,a,3,14.4722,17,5,2,0,L
163,8720,5,25,2,h,9,9.8462,10,16,1,0,W
224,8720,2,6,0,a,2,13.2632,7,0,5,0,L
165,8721,4,19,1,h,5,6.4737,18,9,1,0,L
178,8721,4,11,2,a,4,6.1852,15,4,3,0,W
181,8722,5,17,3,h,10,7.75,15,6,2,0,W
176,8722,5,14,2,a,6,8.3125,14,4,2,0,L
171,8723,3,5,1,h,1,6.8857,13,5,3,0,W
167,8723,3,8,0,a,4,11.2813,19,3,3,0,L
160,8724,3,10,1,h,6,10.3333,17,3,2,0,W
174,8724,3,10,0,a,1,5.7273,18,6,3,0,L
224,8725,6,14,1,h,1,10.0,11,2,1,0,L
178,8725,3,12,2,a,11,5.0222,15,2,2,0,W
167,8726,4,13,1,h,4,7.9655,15,5,3,0,D
166,8726,6,10,1,a,2,15.55,10,4,2,0,D
176,8727,2,11,0,h,8,4.6176,14,10,3,0,L
225,8727,4,10,3,a,2,11.3182,10,5,1,0,W
169,8728,10,17,4,h,10,9.7368,5,18,0,0,W
181,8728,1,8,0,a,3,53.1429,7,2,0,1,L
164,8729,7,19,3,h,6,4.5806,13,7,1,0,W
175,8729,1,5,0,a,2,21.05,10,2,2,1,L
180,8730,6,13,1,h,2,6.5313,14,5,3,0,D
163,8730,4,5,1,a,2,10.9474,11,6,3,0,D
171,8731,6,19,3,h,7,6.04,14,16,4,0,W
172,8731,3,5,2,a,1,10.875,22,1,5,0,L
168,8732,4,22,1,h,6,17.3704,13,5,1,0,L
170,8732,5,12,2,a,6,13.2857,12,3,4,0,W
161,8733,5,14,3,h,12,5.775,14,5,2,0,W
160,8733,2,7,1,a,4,13.9333,19,4,2,0,L
174,8734,3,10,2,h,4,4.8421,15,4,1,0,W
165,8734,3,11,0,a,5,7.0952,10,5,2,0,L
165,8735,2,11,0,h,3,7.3889,20,5,2,0,D
169,8735,5,8,0,a,0,5.8235,13,4,4,0,D
181,8736,8,13,3,h,6,10.4667,14,3,1,0,W
160,8736,5,9,0,a,7,13.6818,9,4,1,0,L
178,8737,5,8,2,h,1,10.8462,10,5,0,0,W
164,8737,5,19,0,a,5,6.0541,19,10,2,0,L
166,8738,3,9,1,h,5,15.1176,10,3,1,0,L
180,8738,4,6,3,a,2,7.7273,21,2,2,0,W
168,8739,4,10,1,h,4,13.0,9,3,3,1,W
167,8739,0,7,0,a,9,7.6957,15,6,2,0,L
170,8740,3,11,1,h,4,8.3333,10,2,1,0,W
176,8740,0,11,0,a,2,19.3077,15,4,2,0,L
163,8741,2,14,1,h,2,17.44,16,4,4,1,L
161,8741,10,21,4,a,24,7.8,10,11,3,1,W
175,8742,2,5,0,h,5,12.8333,11,4,1,1,L
171,8742,9,22,4,a,11,6.2857,11,4,0,0,W
225,8743,5,9,2,h,2,6.4737,17,5,2,0,W
174,8743,3,11,1,a,3,6.8696,15,5,4,0,L
172,8744,7,19,1,h,2,11.0,18,9,4,0,W
224,8744,3,11,0,a,7,8.1304,14,0,2,0,L
224,8745,5,12,0,h,3,9.7826,17,5,3,0,L
168,8745,5,14,1,a,7,5.7368,13,2,2,0,W
174,8746,6,17,1,h,6,7.6444,16,8,3,0,L
178,8746,10,14,2,a,7,13.5714,11,4,2,0,W
161,8747,7,21,3,h,22,6.6522,7,5,2,0,W
165,8747,4,9,1,a,1,15.92,12,6,2,0,L
167,8748,11,24,2,h,8,7.0606,16,7,3,0,W
181,8748,3,16,1,a,9,8.4706,18,3,4,1,L
176,8749,1,8,0,h,1,8.3077,14,4,3,0,L
166,8749,6,14,2,a,2,12.2174,13,2,3,0,W
169,8750,7,28,2,h,6,3.4375,13,10,3,0,W
175,8750,3,3,1,a,1,24.7857,13,0,2,1,L
160,8751,1,5,1,h,0,12.0,18,3,2,0,D
170,8751,3,8,1,a,1,19.2308,11,4,4,0,D
164,8752,8,20,3,h,8,6.9286,11,8,1,0,W
172,8752,3,8,1,a,3,18.4762,13,2,0,0,L
180,8753,9,26,3,h,6,8.0,17,10,4,0,W
225,8753,2,7,0,a,5,12.7368,13,8,1,0,L
171,8754,4,14,2,h,7,6.0714,21,8,3,0,W
163,8754,2,8,1,a,2,11.087,19,1,2,0,L
165,8755,7,15,0,h,4,13.6818,15,5,3,1,L
160,8755,5,12,1,a,3,12.3846,11,3,3,1,W
181,8756,7,12,1,h,8,15.6,10,6,2,1,D
180,8756,6,12,1,a,6,7.9,15,7,2,0,D
178,8757,5,18,1,h,6,4.0645,11,12,2,0,D
167,8757,2,9,1,a,3,21.0526,18,1,4,1,D
166,8758,4,16,0,h,5,13.9444,15,10,5,0,D
171,8758,6,13,0,a,3,8.037,10,6,1,0,D
168,8759,3,12,0,h,6,12.4211,17,2,3,1,L
161,8759,3,20,1,a,12,13.4167,11,5,2,0,W
170,8760,7,20,1,h,8,7.8519,10,7,1,0,W
224,8760,3,9,0,a,2,22.619,13,1,0,0,L
163,8761,3,13,0,h,1,7.4474,8,3,1,0,L
164,8761,5,18,3,a,9,7.96,18,2,2,0,W
175,8762,5,11,2,h,5,4.7143,14,4,1,0,W
174,8762,8,19,0,a,4,5.25,22,10,3,0,L
225,8763,3,14,0,h,9,7.2609,14,7,1,0,L
169,8763,5,9,2,a,10,8.88,14,7,2,0,W
172,8764,3,8,0,h,1,6.2593,15,2,4,0,L
176,8764,4,10,1,a,3,13.0455,13,2,0,0,W
224,8765,3,13,1,h,2,9.8636,10,2,2,0,D
166,8765,5,16,1,a,8,18.3684,6,3,1,0,D
167,8766,5,12,3,h,2,11.1818,15,8,0,0,W
172,8766,2,8,1,a,3,7.5556,17,2,5,0,L
176,8767,5,13,0,h,6,10.2759,13,7,3,1,L
165,8767,3,10,2,a,0,5.9697,12,2,5,0,W
169,8768,3,8,0,h,2,10.7,20,3,2,0,L
178,8768,13,21,2,a,16,7.3871,16,11,2,0,W
160,8769,3,11,1,h,3,18.5789,15,2,1,0,L
163,8769,12,22,2,a,6,10.1154,4,9,0,0,W
164,8770,7,15,2,h,6,5.3077,6,7,2,0,W
225,8770,2,4,0,a,1,12.3478,15,4,3,0,L
180,8771,12,19,3,h,5,12.0,14,6,1,0,W
175,8771,4,7,0,a,3,9.1111,11,3,4,1,L
171,8772,3,6,2,h,2,12.6333,10,6,4,0,D
170,8772,5,9,2,a,1,12.8421,12,3,4,0,D
161,8773,14,23,8,h,15,4.8,8,9,0,0,W
181,8773,1,6,0,a,3,18.0909,16,4,1,0,L
174,8774,3,15,1,h,9,4.5455,17,3,2,0,D
168,8774,2,11,1,a,3,9.2759,16,2,4,0,D
224,8775,6,13,3,h,6,9.12,9,7,0,0,W
169,8775,1,6,1,a,2,17.1333,11,3,2,0,L
165,8776,2,5,0,h,1,9.9143,18,1,2,0,L
164,8776,4,12,2,a,3,5.5455,15,4,3,0,W
178,8777,6,11,2,h,0,11.4412,16,3,2,0,W
161,8777,3,11,1,a,3,8.1852,11,7,3,1,L
171,8778,6,13,3,h,11,6.48,11,6,1,0,W
180,8778,2,3,1,a,1,14.5238,15,3,1,1,L
166,8779,5,22,2,h,6,4.6053,18,5,1,0,W
174,8779,3,9,1,a,0,11.1739,13,4,4,1,L
168,8780,4,14,0,h,3,3.878,19,3,1,0,L
176,8780,3,9,1,a,0,12.5714,11,5,2,0,W
170,8781,2,8,1,h,1,12.7727,15,4,3,0,W
175,8781,2,9,0,a,2,10.675,23,4,1,0,L
163,8782,2,9,1,h,2,5.72,13,5,3,0,W
167,8782,3,9,0,a,0,31.4545,17,4,5,1,L
225,8783,9,16,3,h,1,6.16,17,5,1,0,W
181,8783,5,12,2,a,2,6.8,22,1,1,0,L
172,8784,2,7,1,h,5,15.1852,13,5,0,0,W
160,8784,1,9,0,a,6,8.2692,10,6,2,0,L
167,8785,7,16,1,h,6,13.5455,14,5,1,0,W
224,8785,0,3,0,a,1,6.5417,19,4,3,0,L
176,8786,4,9,3,h,5,15.0,17,2,3,1,W
178,8786,4,9,1,a,1,11.3333,12,1,3,0,L
181,8787,4,13,2,h,7,18.9231,10,3,3,0,W
163,8787,4,10,1,a,3,10.2143,17,5,2,0,L
169,8788,0,6,0,h,1,12.5714,9,3,2,0,L
168,8788,5,13,3,a,7,7.1429,17,9,3,0,W
180,8789,5,15,2,h,8,7.4571,26,4,4,0,W
170,8789,5,13,1,a,5,17.5,19,2,5,1,L
161,8790,7,11,4,h,10,6.6522,16,2,1,0,W
166,8790,3,16,0,a,0,13.7879,11,10,2,0,L
175,8791,4,12,2,h,3,8.7727,12,3,2,0,W
165,8791,3,14,1,a,3,13.5417,17,8,1,0,L
174,8792,7,20,1,h,4,7.931,11,6,1,0,W
172,8792,0,1,0,a,1,19.6471,15,2,4,1,L
160,8793,5,8,2,h,3,6.6667,5,6,1,0,W
225,8793,2,11,1,a,3,13.4783,11,2,1,0,L
164,8794,6,17,2,h,6,6.4828,20,5,3,0,D
171,8794,3,9,2,a,2,8.3824,15,7,2,0,D
224,8795,0,8,0,h,4,20.2,10,3,2,0,L
175,8795,8,16,2,a,12,4.2821,16,4,1,0,W
165,8796,7,16,3,h,6,9.6087,11,6,1,0,W
168,8796,4,14,2,a,8,11.0909,9,4,2,0,L
160,8797,3,10,0,h,1,26.7647,11,3,1,0,L
161,8797,9,19,3,a,18,8.3913,4,9,1,0,W
164,8798,10,18,6,h,12,7.95,9,3,1,0,W
180,8798,8,18,3,a,7,11.5161,17,5,0,0,L
166,8799,3,8,2,h,2,14.6,10,5,0,0,W
167,8799,2,8,1,a,3,30.8667,10,1,2,0,L
170,8800,2,14,0,h,6,5.6087,14,11,2,0,L
174,8800,1,6,1,a,1,20.9565,13,1,2,0,W
163,8801,5,13,0,h,3,7.8571,20,4,2,0,L
169,8801,4,11,1,a,5,10.5,12,4,4,0,W
225,8802,0,9,0,h,6,4.8667,13,7,1,0,L
176,8802,4,7,2,a,6,7.0,15,2,4,0,W
172,8803,3,9,0,h,1,5.4848,15,8,2,0,D
181,8803,1,7,0,a,4,8.2083,12,6,1,0,D
171,8804,7,12,3,h,4,8.8108,18,3,3,1,W
178,8804,4,13,2,a,7,5.9048,15,7,3,0,L
